App,Category,Review_Text
Tools App 884,TOOLS,"Battery drain is insane, uninstalling immediately."
Health And Fitness App 61,HEALTH_AND_FITNESS,"Battery drain is insane, uninstalling immediately."
Health And Fitness App 61,HEALTH_AND_FITNESS,"Amazing experience, does exactly what I need every day."
Health And Fitness App 61,HEALTH_AND_FITNESS,"Worst update ever, broke all the features I liked."
Finance App 747,FINANCE,"Love this app, works great and very easy to use!"
Finance App 747,FINANCE,"Love this app, works great and very easy to use!"
Game App 872,GAME,"Battery drain is insane, uninstalling immediately."
Game App 872,GAME,"Fantastic UI and no crashes at all, highly recommend."
Education App 442,EDUCATION,"Best app in this category, super smooth and reliable."
Education App 442,EDUCATION,"It's an okay app, does the basic job."
Education App 442,EDUCATION,"Amazing experience, does exactly what I need every day."
Productivity App 181,PRODUCTIVITY,"Love this app, works great and very easy to use!"
Productivity App 181,PRODUCTIVITY,"Decent app for the price, could use more features."
Shopping App 1,SHOPPING,"Terrible app, doesn't work as advertised at all."
Shopping App 1,SHOPPING,"Battery drain is insane, uninstalling immediately."
Shopping App 1,SHOPPING,"Love this app, works great and very easy to use!"
Shopping App 1,SHOPPING,"Love this app, works great and very easy to use!"
Shopping App 1,SHOPPING,"It's an okay app, does the basic job."
Shopping App 1,SHOPPING,"It's an okay app, does the basic job."
Shopping App 1,SHOPPING,"Average experience, nothing special but works."
Productivity App 786,PRODUCTIVITY,"It's an okay app, does the basic job."
Productivity App 786,PRODUCTIVITY,"Battery drain is insane, uninstalling immediately."
Productivity App 786,PRODUCTIVITY,"Best app in this category, super smooth and reliable."
Productivity App 786,PRODUCTIVITY,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 786,PRODUCTIVITY,"Terrible app, doesn't work as advertised at all."
Music And Audio App 93,MUSIC_AND_AUDIO,"Fantastic UI and no crashes at all, highly recommend."
Music And Audio App 93,MUSIC_AND_AUDIO,"Best app in this category, super smooth and reliable."
Music And Audio App 93,MUSIC_AND_AUDIO,"Worst update ever, broke all the features I liked."
Music And Audio App 93,MUSIC_AND_AUDIO,"Decent app for the price, could use more features."
Music And Audio App 93,MUSIC_AND_AUDIO,"Amazing experience, does exactly what I need every day."
Game App 579,GAME,"Crashes constantly, very frustrating to use."
Game App 579,GAME,"Worst update ever, broke all the features I liked."
Game App 579,GAME,"Fantastic UI and no crashes at all, highly recommend."
Game App 579,GAME,"Battery drain is insane, uninstalling immediately."
Game App 579,GAME,"Battery drain is insane, uninstalling immediately."
Game App 579,GAME,"Worst update ever, broke all the features I liked."
Game App 579,GAME,"Love this app, works great and very easy to use!"
Finance App 573,FINANCE,"Worst update ever, broke all the features I liked."
Finance App 573,FINANCE,"Amazing experience, does exactly what I need every day."
Finance App 573,FINANCE,"Battery drain is insane, uninstalling immediately."
Finance App 573,FINANCE,"Battery drain is insane, uninstalling immediately."
Finance App 573,FINANCE,"Not bad, but there are better alternatives out there."
Finance App 573,FINANCE,"Amazing experience, does exactly what I need every day."
Social App 479,SOCIAL,"This app saved me so much time, absolutely worth it."
Social App 479,SOCIAL,"Love this app, works great and very easy to use!"
Social App 479,SOCIAL,"Too many ads, ruins the whole experience."
Social App 479,SOCIAL,"Decent app for the price, could use more features."
Social App 479,SOCIAL,"It's an okay app, does the basic job."
Tools App 742,TOOLS,"Average experience, nothing special but works."
Tools App 742,TOOLS,"Best app in this category, super smooth and reliable."
Tools App 742,TOOLS,"Love this app, works great and very easy to use!"
Health And Fitness App 769,HEALTH_AND_FITNESS,"This app saved me so much time, absolutely worth it."
Health And Fitness App 769,HEALTH_AND_FITNESS,"Best app in this category, super smooth and reliable."
Shopping App 674,SHOPPING,"Worst update ever, broke all the features I liked."
Shopping App 674,SHOPPING,"Too many ads, ruins the whole experience."
Shopping App 674,SHOPPING,"Decent app for the price, could use more features."
Photography App 298,PHOTOGRAPHY,"Best app in this category, super smooth and reliable."
Photography App 298,PHOTOGRAPHY,"It's an okay app, does the basic job."
Photography App 298,PHOTOGRAPHY,"Best app in this category, super smooth and reliable."
Photography App 298,PHOTOGRAPHY,"Works fine most of the time, occasional bugs."
Photography App 298,PHOTOGRAPHY,"Amazing experience, does exactly what I need every day."
Shopping App 405,SHOPPING,"Best app in this category, super smooth and reliable."
Shopping App 405,SHOPPING,"Best app in this category, super smooth and reliable."
Shopping App 405,SHOPPING,"Terrible app, doesn't work as advertised at all."
Shopping App 405,SHOPPING,"Best app in this category, super smooth and reliable."
Photography App 741,PHOTOGRAPHY,"Average experience, nothing special but works."
Photography App 741,PHOTOGRAPHY,"It's an okay app, does the basic job."
Photography App 741,PHOTOGRAPHY,"Amazing experience, does exactly what I need every day."
Photography App 741,PHOTOGRAPHY,"Not bad, but there are better alternatives out there."
Photography App 741,PHOTOGRAPHY,"It's an okay app, does the basic job."
Health And Fitness App 572,HEALTH_AND_FITNESS,"It's an okay app, does the basic job."
Health And Fitness App 572,HEALTH_AND_FITNESS,"Best app in this category, super smooth and reliable."
Health And Fitness App 572,HEALTH_AND_FITNESS,"Best app in this category, super smooth and reliable."
Health And Fitness App 572,HEALTH_AND_FITNESS,"Best app in this category, super smooth and reliable."
Health And Fitness App 572,HEALTH_AND_FITNESS,"Worst update ever, broke all the features I liked."
Health And Fitness App 572,HEALTH_AND_FITNESS,"Decent app for the price, could use more features."
Education App 125,EDUCATION,"Not bad, but there are better alternatives out there."
Education App 125,EDUCATION,"This app saved me so much time, absolutely worth it."
Education App 304,EDUCATION,"Love this app, works great and very easy to use!"
Education App 304,EDUCATION,"Fantastic UI and no crashes at all, highly recommend."
Education App 304,EDUCATION,"Amazing experience, does exactly what I need every day."
Education App 304,EDUCATION,"Fantastic UI and no crashes at all, highly recommend."
Education App 304,EDUCATION,"Fantastic UI and no crashes at all, highly recommend."
Education App 304,EDUCATION,"This app saved me so much time, absolutely worth it."
Education App 751,EDUCATION,"Too many ads, ruins the whole experience."
Education App 751,EDUCATION,"This app saved me so much time, absolutely worth it."
Education App 751,EDUCATION,"This app saved me so much time, absolutely worth it."
Education App 751,EDUCATION,"Not bad, but there are better alternatives out there."
Education App 751,EDUCATION,"Crashes constantly, very frustrating to use."
Education App 751,EDUCATION,"Amazing experience, does exactly what I need every day."
Social App 384,SOCIAL,"Decent app for the price, could use more features."
Social App 384,SOCIAL,"Amazing experience, does exactly what I need every day."
Social App 384,SOCIAL,"Amazing experience, does exactly what I need every day."
Game App 176,GAME,"Best app in this category, super smooth and reliable."
Game App 176,GAME,"Worst update ever, broke all the features I liked."
Game App 176,GAME,"Decent app for the price, could use more features."
Game App 176,GAME,"This app saved me so much time, absolutely worth it."
Game App 176,GAME,"Fantastic UI and no crashes at all, highly recommend."
Game App 193,GAME,"Decent app for the price, could use more features."
Game App 193,GAME,"Decent app for the price, could use more features."
Game App 193,GAME,"Amazing experience, does exactly what I need every day."
Education App 644,EDUCATION,"Battery drain is insane, uninstalling immediately."
Education App 644,EDUCATION,"Crashes constantly, very frustrating to use."
Education App 644,EDUCATION,"Average experience, nothing special but works."
Education App 644,EDUCATION,"Best app in this category, super smooth and reliable."
Education App 644,EDUCATION,"Crashes constantly, very frustrating to use."
Education App 644,EDUCATION,"This app saved me so much time, absolutely worth it."
Productivity App 210,PRODUCTIVITY,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 210,PRODUCTIVITY,"Average experience, nothing special but works."
Productivity App 210,PRODUCTIVITY,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 210,PRODUCTIVITY,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 210,PRODUCTIVITY,"Amazing experience, does exactly what I need every day."
Productivity App 210,PRODUCTIVITY,"Amazing experience, does exactly what I need every day."
Productivity App 210,PRODUCTIVITY,"Decent app for the price, could use more features."
Communication App 807,COMMUNICATION,"This app saved me so much time, absolutely worth it."
Communication App 807,COMMUNICATION,"Best app in this category, super smooth and reliable."
Communication App 807,COMMUNICATION,"This app saved me so much time, absolutely worth it."
Communication App 807,COMMUNICATION,"Love this app, works great and very easy to use!"
Communication App 807,COMMUNICATION,"It's an okay app, does the basic job."
Communication App 807,COMMUNICATION,"Crashes constantly, very frustrating to use."
Health And Fitness App 257,HEALTH_AND_FITNESS,"Worst update ever, broke all the features I liked."
Health And Fitness App 257,HEALTH_AND_FITNESS,"This app saved me so much time, absolutely worth it."
Health And Fitness App 257,HEALTH_AND_FITNESS,"Worst update ever, broke all the features I liked."
Social App 357,SOCIAL,"Works fine most of the time, occasional bugs."
Social App 357,SOCIAL,"Battery drain is insane, uninstalling immediately."
Social App 357,SOCIAL,"Decent app for the price, could use more features."
Social App 357,SOCIAL,"Amazing experience, does exactly what I need every day."
Social App 357,SOCIAL,"This app saved me so much time, absolutely worth it."
Social App 357,SOCIAL,"Average experience, nothing special but works."
Tools App 192,TOOLS,"Fantastic UI and no crashes at all, highly recommend."
Tools App 192,TOOLS,"Amazing experience, does exactly what I need every day."
Tools App 192,TOOLS,"Battery drain is insane, uninstalling immediately."
Tools App 192,TOOLS,"Amazing experience, does exactly what I need every day."
Health And Fitness App 589,HEALTH_AND_FITNESS,"Best app in this category, super smooth and reliable."
Health And Fitness App 589,HEALTH_AND_FITNESS,"Amazing experience, does exactly what I need every day."
Health And Fitness App 589,HEALTH_AND_FITNESS,"Fantastic UI and no crashes at all, highly recommend."
Business App 387,BUSINESS,"Terrible app, doesn't work as advertised at all."
Business App 387,BUSINESS,"Best app in this category, super smooth and reliable."
Business App 387,BUSINESS,"This app saved me so much time, absolutely worth it."
Business App 387,BUSINESS,"This app saved me so much time, absolutely worth it."
Business App 387,BUSINESS,"Battery drain is insane, uninstalling immediately."
Social App 310,SOCIAL,"Not bad, but there are better alternatives out there."
Social App 310,SOCIAL,"Fantastic UI and no crashes at all, highly recommend."
Social App 310,SOCIAL,"This app saved me so much time, absolutely worth it."
Game App 668,GAME,"Battery drain is insane, uninstalling immediately."
Game App 668,GAME,"Not bad, but there are better alternatives out there."
Game App 668,GAME,"Love this app, works great and very easy to use!"
Game App 668,GAME,"This app saved me so much time, absolutely worth it."
Game App 668,GAME,"Amazing experience, does exactly what I need every day."
Game App 668,GAME,"Decent app for the price, could use more features."
Game App 668,GAME,"Amazing experience, does exactly what I need every day."
Tools App 613,TOOLS,"Worst update ever, broke all the features I liked."
Tools App 613,TOOLS,"Not bad, but there are better alternatives out there."
Tools App 613,TOOLS,"Worst update ever, broke all the features I liked."
Tools App 613,TOOLS,"Worst update ever, broke all the features I liked."
Game App 45,GAME,"Amazing experience, does exactly what I need every day."
Game App 45,GAME,"Fantastic UI and no crashes at all, highly recommend."
Game App 45,GAME,"Decent app for the price, could use more features."
Business App 309,BUSINESS,"Love this app, works great and very easy to use!"
Business App 309,BUSINESS,"Battery drain is insane, uninstalling immediately."
Business App 309,BUSINESS,"Fantastic UI and no crashes at all, highly recommend."
Business App 309,BUSINESS,"Love this app, works great and very easy to use!"
Social App 878,SOCIAL,"Decent app for the price, could use more features."
Social App 878,SOCIAL,"This app saved me so much time, absolutely worth it."
Social App 878,SOCIAL,"Terrible app, doesn't work as advertised at all."
Social App 878,SOCIAL,"This app saved me so much time, absolutely worth it."
Social App 878,SOCIAL,"Love this app, works great and very easy to use!"
Social App 878,SOCIAL,"Average experience, nothing special but works."
Tools App 221,TOOLS,"Crashes constantly, very frustrating to use."
Tools App 221,TOOLS,"Average experience, nothing special but works."
Tools App 3,TOOLS,"It's an okay app, does the basic job."
Tools App 3,TOOLS,"Amazing experience, does exactly what I need every day."
Tools App 3,TOOLS,"Decent app for the price, could use more features."
Tools App 3,TOOLS,"Fantastic UI and no crashes at all, highly recommend."
Tools App 3,TOOLS,"Best app in this category, super smooth and reliable."
Tools App 3,TOOLS,"Love this app, works great and very easy to use!"
Tools App 3,TOOLS,"Best app in this category, super smooth and reliable."
Health And Fitness App 167,HEALTH_AND_FITNESS,"Fantastic UI and no crashes at all, highly recommend."
Health And Fitness App 167,HEALTH_AND_FITNESS,"Amazing experience, does exactly what I need every day."
Health And Fitness App 167,HEALTH_AND_FITNESS,"Love this app, works great and very easy to use!"
Health And Fitness App 167,HEALTH_AND_FITNESS,"Works fine most of the time, occasional bugs."
Health And Fitness App 167,HEALTH_AND_FITNESS,"Fantastic UI and no crashes at all, highly recommend."
Education App 466,EDUCATION,"Crashes constantly, very frustrating to use."
Education App 466,EDUCATION,"Terrible app, doesn't work as advertised at all."
Education App 466,EDUCATION,"It's an okay app, does the basic job."
Photography App 846,PHOTOGRAPHY,"It's an okay app, does the basic job."
Photography App 846,PHOTOGRAPHY,"Amazing experience, does exactly what I need every day."
Music And Audio App 73,MUSIC_AND_AUDIO,"Amazing experience, does exactly what I need every day."
Music And Audio App 73,MUSIC_AND_AUDIO,"Crashes constantly, very frustrating to use."
Social App 577,SOCIAL,"This app saved me so much time, absolutely worth it."
Social App 577,SOCIAL,"Best app in this category, super smooth and reliable."
Social App 577,SOCIAL,"Battery drain is insane, uninstalling immediately."
Shopping App 796,SHOPPING,"Best app in this category, super smooth and reliable."
Shopping App 796,SHOPPING,"Best app in this category, super smooth and reliable."
Shopping App 796,SHOPPING,"Amazing experience, does exactly what I need every day."
Shopping App 796,SHOPPING,"Terrible app, doesn't work as advertised at all."
Shopping App 796,SHOPPING,"Best app in this category, super smooth and reliable."
Shopping App 796,SHOPPING,"Best app in this category, super smooth and reliable."
Communication App 315,COMMUNICATION,"Battery drain is insane, uninstalling immediately."
Communication App 315,COMMUNICATION,"Terrible app, doesn't work as advertised at all."
Education App 857,EDUCATION,"Terrible app, doesn't work as advertised at all."
Education App 857,EDUCATION,"Amazing experience, does exactly what I need every day."
Education App 857,EDUCATION,"Average experience, nothing special but works."
Productivity App 582,PRODUCTIVITY,"Terrible app, doesn't work as advertised at all."
Productivity App 582,PRODUCTIVITY,"Battery drain is insane, uninstalling immediately."
Productivity App 582,PRODUCTIVITY,"Love this app, works great and very easy to use!"
Productivity App 582,PRODUCTIVITY,"Crashes constantly, very frustrating to use."
Productivity App 582,PRODUCTIVITY,"Love this app, works great and very easy to use!"
Productivity App 582,PRODUCTIVITY,"Works fine most of the time, occasional bugs."
Health And Fitness App 15,HEALTH_AND_FITNESS,"Decent app for the price, could use more features."
Health And Fitness App 15,HEALTH_AND_FITNESS,"Amazing experience, does exactly what I need every day."
Health And Fitness App 15,HEALTH_AND_FITNESS,"Too many ads, ruins the whole experience."
Health And Fitness App 15,HEALTH_AND_FITNESS,"It's an okay app, does the basic job."
Health And Fitness App 15,HEALTH_AND_FITNESS,"Terrible app, doesn't work as advertised at all."
Health And Fitness App 15,HEALTH_AND_FITNESS,"It's an okay app, does the basic job."
Game App 843,GAME,"Too many ads, ruins the whole experience."
Game App 843,GAME,"Best app in this category, super smooth and reliable."
Game App 63,GAME,"This app saved me so much time, absolutely worth it."
Game App 63,GAME,"Too many ads, ruins the whole experience."
Tools App 619,TOOLS,"Crashes constantly, very frustrating to use."
Tools App 619,TOOLS,"Love this app, works great and very easy to use!"
Tools App 619,TOOLS,"Amazing experience, does exactly what I need every day."
Tools App 784,TOOLS,"Not bad, but there are better alternatives out there."
Tools App 784,TOOLS,"Amazing experience, does exactly what I need every day."
Game App 649,GAME,"Fantastic UI and no crashes at all, highly recommend."
Game App 649,GAME,"Not bad, but there are better alternatives out there."
Game App 649,GAME,"Best app in this category, super smooth and reliable."
Game App 649,GAME,"Not bad, but there are better alternatives out there."
Game App 649,GAME,"Amazing experience, does exactly what I need every day."
Tools App 366,TOOLS,"Decent app for the price, could use more features."
Tools App 366,TOOLS,"Not bad, but there are better alternatives out there."
Tools App 366,TOOLS,"Works fine most of the time, occasional bugs."
Tools App 366,TOOLS,"Works fine most of the time, occasional bugs."
Tools App 366,TOOLS,"Amazing experience, does exactly what I need every day."
Business App 364,BUSINESS,"Works fine most of the time, occasional bugs."
Business App 364,BUSINESS,"Fantastic UI and no crashes at all, highly recommend."
Business App 364,BUSINESS,"Amazing experience, does exactly what I need every day."
Business App 364,BUSINESS,"Not bad, but there are better alternatives out there."
Education App 367,EDUCATION,"Average experience, nothing special but works."
Education App 367,EDUCATION,"Too many ads, ruins the whole experience."
Education App 367,EDUCATION,"Terrible app, doesn't work as advertised at all."
Shopping App 548,SHOPPING,"Crashes constantly, very frustrating to use."
Shopping App 548,SHOPPING,"Amazing experience, does exactly what I need every day."
Shopping App 548,SHOPPING,"Too many ads, ruins the whole experience."
Shopping App 548,SHOPPING,"Crashes constantly, very frustrating to use."
Shopping App 548,SHOPPING,"Crashes constantly, very frustrating to use."
Shopping App 548,SHOPPING,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 421,PRODUCTIVITY,"Battery drain is insane, uninstalling immediately."
Productivity App 421,PRODUCTIVITY,"Battery drain is insane, uninstalling immediately."
Productivity App 421,PRODUCTIVITY,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 421,PRODUCTIVITY,"Battery drain is insane, uninstalling immediately."
Productivity App 421,PRODUCTIVITY,"It's an okay app, does the basic job."
Productivity App 421,PRODUCTIVITY,"This app saved me so much time, absolutely worth it."
Productivity App 421,PRODUCTIVITY,"Crashes constantly, very frustrating to use."
Productivity App 469,PRODUCTIVITY,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 469,PRODUCTIVITY,"Average experience, nothing special but works."
Productivity App 469,PRODUCTIVITY,"Best app in this category, super smooth and reliable."
Productivity App 469,PRODUCTIVITY,"Terrible app, doesn't work as advertised at all."
Productivity App 685,PRODUCTIVITY,"This app saved me so much time, absolutely worth it."
Productivity App 685,PRODUCTIVITY,"Worst update ever, broke all the features I liked."
Productivity App 685,PRODUCTIVITY,"Worst update ever, broke all the features I liked."
Productivity App 685,PRODUCTIVITY,"Fantastic UI and no crashes at all, highly recommend."
Productivity App 685,PRODUCTIVITY,"Too many ads, ruins the whole experience."
Productivity App 685,PRODUCTIVITY,"Not bad, but there are better alternatives out there."
Shopping App 525,SHOPPING,"Battery drain is insane, uninstalling immediately."
Shopping App 525,SHOPPING,"Crashes constantly, very frustrating to use."
Shopping App 525,SHOPPING,"Decent app for the price, could use more features."
Shopping App 525,SHOPPING,"Decent app for the price, could use more features."
Shopping App 525,SHOPPING,"It's an okay app, does the basic job."
Shopping App 525,SHOPPING,"Love this app, works great and very easy to use!"
Shopping App 525,SHOPPING,"Average experience, nothing special but works."
Education App 858,EDUCATION,"This app saved me so much time, absolutely worth it."
Education App 858,EDUCATION,"Crashes constantly, very frustrating to use."
Photography App 659,PHOTOGRAPHY,"Average experience, nothing special but works."
Photography App 659,PHOTOGRAPHY,"Terrible app, doesn't work as advertised at all."
Photography App 659,PHOTOGRAPHY,"Terrible app, doesn't work as advertised at all."
Photography App 659,PHOTOGRAPHY,"Amazing experience, does exactly what I need every day."
Photography App 659,PHOTOGRAPHY,"This app saved me so much time, absolutely worth it."
Photography App 659,PHOTOGRAPHY,"Decent app for the price, could use more features."
Shopping App 413,SHOPPING,"Average experience, nothing special but works."
Shopping App 413,SHOPPING,"Decent app for the price, could use more features."
Shopping App 413,SHOPPING,"This app saved me so much time, absolutely worth it."
Shopping App 413,SHOPPING,"Best app in this category, super smooth and reliable."
Shopping App 413,SHOPPING,"Amazing experience, does exactly what I need every day."
Shopping App 413,SHOPPING,"Fantastic UI and no crashes at all, highly recommend."
Shopping App 413,SHOPPING,"Best app in this category, super smooth and reliable."
Productivity App 322,PRODUCTIVITY,"Best app in this category, super smooth and reliable."
Productivity App 322,PRODUCTIVITY,"Crashes constantly, very frustrating to use."
Productivity App 322,PRODUCTIVITY,"Crashes constantly, very frustrating to use."
Productivity App 322,PRODUCTIVITY,"Amazing experience, does exactly what I need every day."
Productivity App 322,PRODUCTIVITY,"Best app in this category, super smooth and reliable."
Productivity App 322,PRODUCTIVITY,"Worst update ever, broke all the features I liked."
Social App 534,SOCIAL,"Love this app, works great and very easy to use!"
Social App 534,SOCIAL,"Worst update ever, broke all the features I liked."
Social App 534,SOCIAL,"Amazing experience, does exactly what I need every day."
Social App 534,SOCIAL,"This app saved me so much time, absolutely worth it."
Social App 534,SOCIAL,"Love this app, works great and very easy to use!"
Social App 534,SOCIAL,"Terrible app, doesn't work as advertised at all."
Social App 534,SOCIAL,"Crashes constantly, very frustrating to use."
